X,Y,id,osm_id,z_order,natural,name,name:en,type,ele,water,wetland,wood
-105.264963536609002,40.003391667884642,8646520,4753683201,0,tree,,,,,,,
-105.264968649569937,40.00365946969103,8646524,4753683236,0,tree,,,,,,,
-105.26457931016752,40.003455454167778,8646525,4753683237,0,tree,,,,,,,
-105.264638318765861,40.002940050941646,8646529,4753683245,0,tree,,,,,,,
-105.264684000138161,40.003059157785742,8646530,4753683244,0,tree,,,,,,,
-105.264686179432985,40.003372138050253,8646531,4753683242,0,tree,,,,,,,
-105.264677965167877,40.002953378167689,8646535,4753683246,0,tree,,,,,,,
-105.266605383802627,40.00604403732487,8646610,4753689186,0,tree,,,,,,,
-105.268293080006615,40.006387695354988,8646611,4753689178,0,tree,,,,,,,
-105.267457655717308,40.00638291767018,8646612,4753689182,0,tree,,,,,,,
-105.266598343003963,40.006309659836433,8646613,4753689185,0,tree,,,,,,,
-105.267252215270531,40.006376798880865,8646615,4753689183,0,tree,,,,,,,
-105.266602953050707,40.005966253263409,8646616,4753689187,0,tree,,,,,,,
-105.266388124872364,40.005892827791627,8646617,4753689188,0,tree,,,,,,,
-105.266391645271696,40.006097681505167,8646618,4753689189,0,tree,,,,,,,
-105.26847790097159,40.006245286820075,8646619,4753689194,0,tree,,,,,,,
-105.266353172336139,40.006320388672492,8646623,4753689192,0,tree,,,,,,,
-105.268432471056386,40.006761276779429,8646625,4753689203,0,tree,,,,,,,
-105.268438254569574,40.006698663962709,8646626,4753689204,0,tree,,,,,,,
-105.268625003372279,40.006428599042465,8646632,4753689201,0,tree,,,,,,,
-105.268438254569574,40.006622640100943,8646633,4753689202,0,tree,,,,,,,
-105.268584267322865,40.006467993987371,8646635,4753689200,0,tree,,,,,,,
-105.268576053057757,40.006148643476479,8646637,4753689197,0,tree,,,,,,,
-105.268815356393361,40.00632759710922,8646638,4753689198,0,tree,,,,,,,
-105.268473374743877,40.006163898540251,8646639,4753689196,0,tree,,,,,,,
-105.268466333945213,40.007248684448967,8646641,4753689211,0,tree,,,,,,,
-105.269218106840839,40.007998026592674,8646642,4753689218,0,tree,,,,,,,
-105.26931743239345,40.007990818155946,8646646,4753689217,0,tree,,,,,,,
-105.268809908156285,40.008331458700923,8646708,4753691022,0,tree,,,,,,,
-105.267984206874672,40.008191732375025,8646711,4753691024,0,tree,,,,,,,
-105.268576304514852,40.008336990757016,8646712,4753691023,0,tree,,,,,,,
-105.269363616679939,40.0093028374597,8646778,4753692391,0,tree,,,,,,,
-105.268030642618257,40.008845772279642,8646785,4753692415,0,tree,,,,,,,
-105.268044053663331,40.008884748129418,8646786,4753692414,0,tree,,,,,,,
-105.268613939260092,40.009155986516106,8646787,4753692406,0,tree,,,,,,,
-105.268034665931779,40.008795397041581,8646788,4753692416,0,tree,,,,,,,
-105.268663643945914,40.009283391444342,8646789,4753692411,0,tree,,,,,,,
-105.268078838561493,40.009003938792517,8646792,4753692413,0,tree,,,,,,,
-105.267771725629217,40.008738819195145,8646793,4753692418,0,tree,,,,,,,
-105.268384610389262,40.009188843576538,8646795,4753692410,0,tree,,,,,,,
-105.267824028705022,40.008816938532732,8646796,4753692417,0,tree,,,,,,,
-105.26764574562452,40.008599176688278,8646797,4753692420,0,tree,,,,,,,
-105.267286329616439,40.008407063467558,8646798,4753693224,0,tree,,,,,,,
-105.267693941567771,40.008188295794724,8646804,4753693233,0,tree,,,,,,,
-105.268247817729474,40.008340343518284,8646805,4753693232,0,tree,,,,,,,
-105.267217933286545,40.008180081529616,8646809,4753693237,0,tree,,,,,,,
-105.268037348140794,40.008409158943351,8646810,4753693231,0,tree,,,,,,,
-105.267437874425823,40.008188295794724,8646813,4753693235,0,tree,,,,,,,
-105.267557232727015,40.00819248674631,8646814,4753693234,0,tree,,,,,,,
-105.266667326067079,40.008196761516928,8646815,4753696738,0,tree,,,,,,,
-105.266954909164966,40.008200198097228,8646818,4753696740,0,tree,,,,,,,
-105.2669531489653,40.008047060726255,8646820,4753696742,0,tree,,,,,,,
-105.267640213568427,40.010233228711968,8646823,4753698144,0,tree,,,,,,,
-105.267461511392767,40.010561296402159,8646837,4753698152,0,tree,,,,,,,
-105.265958468515691,40.008193660212754,8646905,4753706111,0,tree,,,,,,,
-105.265777922321334,40.008196342421769,8646907,4753706112,0,tree,,,,,,,
-105.265084319833733,40.008181422634124,8646911,4753706116,0,tree,,,,,,,
-105.265436443586054,40.008193660212754,8646913,4753706114,0,tree,,,,,,,
-105.265261261809727,40.0081895530802,8646916,4753706115,0,tree,,,,,,,
-105.265822262589126,40.008350820897249,8646918,4753706119,0,tree,,,,,,,
-105.265551443297582,40.008348138688234,8646919,4753706120,0,tree,,,,,,,
-105.265471815217438,40.008765641285322,8646922,4753706428,0,tree,,,,,,,
-105.264668409798261,40.008020154817046,8646924,4753706430,0,tree,,,,,,,
-105.264436650175512,40.008049994392366,8646926,4753706432,0,tree,,,,,,,
-105.264742757279407,40.008066255284518,8646927,4753706433,0,tree,,,,,,,
-105.264769327912461,40.008025519235076,8646928,4753706434,0,tree,,,,,,,
-105.265868279237552,40.008551483659232,8646930,4753706424,0,tree,,,,,,,
-105.265937262300667,40.008562380133355,8646932,4753706423,0,tree,,,,,,,
-105.265972633932051,40.008560955209816,8646934,4753706421,0,tree,,,,,,,
-105.265484220434132,40.008844263537071,8646935,4753706425,0,tree,,,,,,,
-105.265323204074178,40.008123168407053,8646936,4753706437,0,tree,,,,,,,
-105.265519675884562,40.007789736298804,8646937,4753706439,0,tree,,,,,,,
-105.26547533561677,40.008117720169992,8646938,4753706438,0,tree,,,,,,,
-105.264195921916368,40.007988974137248,8646939,4753706443,0,tree,,,,,,,
-105.264195921916368,40.008021579740586,8646941,4753706444,0,tree,,,,,,,
-105.266156616706709,40.00778562916625,8646942,4753706442,0,tree,,,,,,,
-105.265593939546676,40.007789736298804,8646943,4753706440,0,tree,,,,,,,
-105.264054435390804,40.007841285003337,8646950,4753706446,0,tree,,,,,,,
-105.263838517565048,40.007934743223728,8646953,4753706450,0,tree,,,,,,,
-105.264335732061298,40.008356352953342,8646956,4753706460,0,tree,,,,,,,
-105.264309245247276,40.008735885529035,8646958,4753706464,0,tree,,,,,,,
-105.264695064250347,40.008352245820788,8646960,4753706461,0,tree,,,,,,,
-105.264316369864972,40.00900016693609,8646964,4753706466,0,tree,,,,,,,
-105.26432165046397,40.009124889655311,8646965,4753706467,0,tree,,,,,,,
-105.264314525846274,40.008455259410795,8646966,4753706459,0,tree,,,,,,,
-105.2640349055564,40.009092284051974,8646967,4753706469,0,tree,,,,,,,
-105.26404370655473,40.009035370929439,8646968,4753706468,0,tree,,,,,,,
-105.264036749575098,40.008935039548447,8646971,4753706470,0,tree,,,,,,,
-105.263945722106641,40.005710689035652,8647194,4753725515,0,tree,,,,,,,
-105.263977238062566,40.005893665981944,8647196,4753725513,0,tree,,,,,,,
-105.26398846981283,40.00581814503434,8647197,4753725514,0,tree,,,,,,,
-105.264009843665917,40.005596276057332,8647198,4753725517,0,tree,,,,,,,
-105.264048400420521,40.005642963258026,8647199,4753725518,0,tree,,,,,,,
-105.263840026307619,40.00569199739158,8647200,4753725519,0,tree,,,,,,,
-105.264402116734431,40.005871034843381,8647201,4753725521,0,tree,,,,,,,
-105.263961060989445,40.006226595175974,8647203,4753728633,0,tree,,,,,,,
-105.263967263597792,40.006175046471469,8647205,4753728632,0,tree,,,,,,,
-105.264197346839907,40.006390545202066,8647207,4753728636,0,tree,,,,,,,
-105.26439817723994,40.006172280443423,8647213,4753728639,0,tree,,,,,,,
-105.264010681856234,40.006650719476568,8647221,4753728648,0,tree,,,,,,,
-105.264384430918739,40.007111891789179,8647223,4753728658,0,tree,,,,,,,
-105.263828375462211,40.006890693364426,8647227,4753728655,0,tree,,,,,,,
-105.264583501119105,40.007379442138472,8647235,4753728691,0,tree,,,,,,,
-105.264518541369512,40.007379442138472,8647238,4753728690,0,tree,,,,,,,
-105.264653909105775,40.007382543442645,8647239,4753728692,0,tree,,,,,,,
-105.264813500542189,40.007626037729835,8647241,4753728697,0,tree,,,,,,,
-105.264798832211639,40.007703570334201,8647242,4753728698,0,tree,,,,,,,
-105.264896062288457,40.007806835381302,8647245,4753728699,0,tree,,,,,,,
-105.264098105106328,40.007706671638374,8647253,4753728706,0,tree,,,,,,,
-105.264071953568433,40.007595779059386,8647254,4753728707,0,tree,,,,,,,
-105.264632619071705,40.006901757476612,8647257,4753730814,0,tree,,,,,,,
-105.2649619440474,40.007027821300341,8647262,4753730811,0,tree,,,,,,,
-105.264913161370927,40.006351317895195,8647267,4753731724,0,tree,,,,,,,
-105.265267883513232,40.006971075815869,8647269,4753731721,0,tree,,,,,,,
-105.264573610473363,40.006253249628088,8647273,4753731726,0,tree,,,,,,,
-105.265128576282478,40.006064824444735,8647275,4753731730,0,tree,,,,,,,
-105.2654772634545,40.006484422517616,8647277,4753731735,0,tree,,,,,,,
-105.264898828316504,40.006072619614685,8647278,4753731729,0,tree,,,,,,,
-105.265290179375668,40.006295242962977,8647279,4753731734,0,tree,,,,,,,
-105.265174341473809,40.00639171866851,8647282,4753731733,0,tree,,,,,,,
-105.26527903144445,40.006071865243399,8647283,4753731741,0,tree,,,,,,,
-105.265373579312239,40.006102123913848,8647284,4753731742,0,tree,,,,,,,
-105.265290179375668,40.006117798072808,8647286,4753731740,0,tree,,,,,,,
-105.265626628969059,40.006429185775687,8647287,4753731736,0,tree,,,,,,,
-105.265662922609792,40.006656083894597,8647291,4753732893,0,tree,,,,,,,
-105.265598717231484,40.006558518541652,8647293,4753732895,0,tree,,,,,,,
-105.26579485376574,40.006645355058538,8647294,4753732898,0,tree,,,,,,,
-105.265639620918975,40.00675792401816,8647295,4753732897,0,tree,,,,,,,
-105.265525124121623,40.006641750840174,8647296,4753732891,0,tree,,,,,,,
-105.265810025010495,40.006886753869935,8647297,4753732901,0,tree,,,,,,,
-105.26566526954268,40.007157740799528,8647304,4753732906,0,tree,,,,,,,
-105.265605758030148,40.007170229835253,8647305,4753732905,0,tree,,,,,,,
-105.265884875405831,40.006775190738693,8647310,4753732910,0,tree,,,,,,,
-105.266323248941802,40.007237620336781,8647396,4753747247,0,tree,,,,,,,
-105.266300869260334,40.007204260362158,8647397,4753747248,0,tree,,,,,,,
-105.266481750730819,40.007212726084362,8647401,4753747244,0,tree,,,,,,,
-105.266945269976318,40.007086662260633,8647403,4753747253,0,tree,,,,,,,
-105.266912748191999,40.007237620336781,8647404,4753747254,0,tree,,,,,,,
-105.266524414617976,40.007233094109068,8647407,4753747246,0,tree,,,,,,,
-105.266825324941905,40.006895135773107,8647408,4753747259,0,tree,,,,,,,
-105.266920878638075,40.00691776691167,8647409,4753747260,0,tree,,,,,,,
-105.266322243113422,40.007102923152786,8647410,4753747241,0,tree,,,,,,,
-105.26642483760827,40.007107617018562,8647411,4753747242,0,tree,,,,,,,
-105.266609826211308,40.007095966173154,8647416,4753747252,0,tree,,,,,,,
-105.266562049363216,40.007094457430583,8647419,4753747251,0,tree,,,,,,,
-105.26694116284375,40.007259497104059,8647421,4753747258,0,tree,,,,,,,
-105.267350702632811,40.006784578470246,8647423,4753747262,0,tree,,,,,,,
-105.267906758089339,40.007202667800556,8647425,4753747269,0,tree,,,,,,,
-105.267825621266624,40.007354044971862,8647427,4753747295,0,tree,,,,,,,
-105.267333435912278,40.007364354712763,8647428,4753747292,0,tree,,,,,,,
-105.267578858037197,40.007367456016937,8647429,4753747293,0,tree,,,,,,,
-105.266955244441093,40.00780817648581,8647430,4753747300,0,tree,,,,,,,
-105.266955244441093,40.007648920325494,8647431,4753747301,0,tree,,,,,,,
-105.268122256819936,40.007208870408903,8647432,4753747271,0,tree,,,,,,,
-105.268417970363899,40.007715472636704,8647433,4753747291,0,tree,,,,,,,
-105.269350457091946,40.007262682227264,8647435,4753747305,0,tree,,,,,,,
-105.268072300677019,40.007511289475389,8647436,4753747297,0,tree,,,,,,,
-105.267723781143062,40.00736125340859,8647437,4753747294,0,tree,,,,,,,
-105.267679440875284,40.007704324705486,8647438,4753747298,0,tree,,,,,,,
-105.270794659008743,40.009176438359844,8646741,4753692363,0,tree,,,,,,,
-105.270891134714276,40.009279116673724,8646743,4753692365,0,tree,,,,,,,
-105.27056792852791,40.009353128878729,8646744,4753692357,0,tree,,,,,,,
-105.270547811960284,40.009163194952833,8646747,4753692361,0,tree,,,,,,,
-105.271333783020864,40.009349021746175,8646753,4753692370,0,tree,,,,,,,
-105.271587251772843,40.00935413470711,8646764,4753692383,0,tree,,,,,,,
-105.271418272604862,40.009291521890418,8646768,4753692382,0,tree,,,,,,,
-105.269394545902642,40.0095976289943,8646772,4753692389,0,tree,,,,,,,
-105.26902431723947,40.009482545463726,8646779,4753692400,0,tree,,,,,,,
-105.268926416610398,40.009159087820279,8646783,4753692405,0,tree,,,,,,,
-105.267732246865279,40.010222332237845,8646822,4753698143,0,tree,,,,,,,
-105.267546420071923,40.010261643363719,8646824,4753698145,0,tree,,,,,,,
-105.267461511392767,40.010332135169392,8646825,4753698146,0,tree,,,,,,,
-105.267438544978077,40.010524667485299,8646827,4753698150,0,tree,,,,,,,
-105.267397808928649,40.01019123537705,8646832,4753698156,0,tree,,,,,,,
-105.267521777276585,40.010568085743728,8646835,4753698153,0,tree,,,,,,,
-105.269006463785715,40.00979812411822,8646906,4753706109,0,tree,,,,,,,
-105.26381027055136,40.009150538279044,8646969,4753706473,0,tree,,,,,,,
-105.263829632747687,40.009111227153141,8646972,4753706472,0,tree,,,,,,,
-105.266833203930886,40.003782599848648,8646481,4753681016,0,tree,,,,,,,
-105.266422239218286,40.003695847150794,8646493,4753683122,0,tree,,,,,,,
-105.265435102481547,40.003800369483372,8646505,4753683193,0,tree,,,,,,,
-105.265468713913265,40.002973578554332,8646511,4753683189,0,tree,,,,,,,
-105.263340464878482,40.003933474105764,8646547,4753683274,0,tree,,,,,,,
-105.263161511245727,40.003988794666725,8646550,4753683281,0,tree,,,,,,,
-105.26307216015789,40.004054173511463,8646556,4753683283,0,tree,,,,,,,
-105.26259447549603,40.004272186813012,8646577,4753683305,0,tree,,,,,,,
-105.267679105599157,40.006387695354988,8646607,4753689181,0,tree,,,,,,,
-105.268085711722094,40.006387695354988,8646609,4753689179,0,tree,,,,,,,
-105.266181510959143,40.006100363714182,8646621,4753689193,0,tree,,,,,,,
-105.269136467103934,40.006694137734996,8646629,4753689207,0,tree,,,,,,,
-105.273862770846378,40.008316622732309,8646652,4753689847,0,tree,,,,,,,
-105.273767552426335,40.007988974137248,8646656,4753689852,0,tree,,,,,,,
-105.274244901812068,40.0077968609165,8646659,4753689854,0,tree,,,,,,,
-105.273768809711811,40.0071764324436,8646682,4753689870,0,tree,,,,,,,
-105.273457002913759,40.007805159000668,8646685,4753689882,0,tree,,,,,,,
-105.272845040163048,40.007737936137204,8646688,4753689888,0,tree,,,,,,,
-105.270692232151973,40.007914375198993,8646726,4753691055,0,tree,,,,,,,
-105.270498023455431,40.007913537008676,8646735,4753691058,0,tree,,,,,,,
-105.270973025908276,40.009352123050348,8646759,4753692367,0,tree,,,,,,,
-105.270101224159205,40.009659235982639,8646770,4753692385,0,tree,,,,,,,
-105.268211607907773,40.009060432819922,8646791,4753692412,0,tree,,,,,,,
-105.267208545554993,40.008390634937314,8646803,4753693225,0,tree,,,,,,,
-105.266519636933154,40.00819542041242,8646816,4753696739,0,tree,,,,,,,
-105.266815182839053,40.008196174783706,8646817,4753696737,0,tree,,,,,,,
-105.267511048440525,40.010498851223531,8646834,4753698154,0,tree,,,,,,,
-105.263916301626494,40.007923930568637,8646949,4753706448,0,tree,,,,,,,
-105.263730558652171,40.00917769564532,8646974,4753706475,0,tree,,,,,,,
-105.262422814119049,40.007795184535865,8646978,4753710167,0,tree,,,,,,,
-105.262467070567794,40.007968689931573,8646983,4753710169,0,tree,,,,,,,
-105.262679467994218,40.008005235029401,8646987,4753710171,0,tree,,,,,,,
-105.261472557756264,40.007343735230961,8646999,4753710184,0,tree,,,,,,,
-105.261534500020716,40.00785754589549,8647000,4753710193,0,tree,,,,,,,
-105.263199648905157,40.007612123770571,8647006,4753710178,0,tree,,,,,,,
-105.25926794958356,40.006965040845586,8647125,4753716061,0,tree,,,,,,,
-105.259204079481378,40.006941487697645,8647129,4753716063,0,tree,,,,,,,
-105.262040012601105,40.006740657297627,8647142,4753725464,0,tree,,,,,,,
-105.262315525758424,40.006348216591022,8647151,4753725476,0,tree,,,,,,,
-105.263138712469086,40.005838345420983,8647165,4753725487,0,tree,,,,,,,
-105.263098144057736,40.006200359819047,8647179,4753725499,0,tree,,,,,,,
-105.263722176748999,40.006282837746284,8647188,4753725507,0,tree,,,,,,,
-105.263824855062879,40.006227684823386,8647189,4753725509,0,tree,,,,,,,
-105.263990230012496,40.00629096819236,8647204,4753728634,0,tree,,,,,,,
-105.264379737052963,40.007516067160196,8647243,4753728701,0,tree,,,,,,,
-105.264905450020009,40.007692757679109,8647244,4753728696,0,tree,,,,,,,
-105.264951718125516,40.007616230903125,8647246,4753728695,0,tree,,,,,,,
-105.264138338241565,40.00765168635354,8647250,4753728704,0,tree,,,,,,,
-105.265267883513232,40.006791116354719,8647266,4753730819,0,tree,,,,,,,
-105.264915173027688,40.006445530486872,8647272,4753731723,0,tree,,,,,,,
-105.266459454868368,40.007237620336781,8647402,4753747245,0,tree,,,,,,,
-105.266750139270428,40.007254887057314,8647405,4753747257,0,tree,,,,,,,
-105.268008346755806,40.007206523476015,8647424,4753747270,0,tree,,,,,,,
-105.267506438393781,40.008125599158973,8647434,4753747304,0,tree,,,,,,,
-105.26694728163308,40.007480444071717,8647440,4753747302,0,tree,,,,,,,
-105.267117518086522,40.008128616644115,8647441,4753747303,0,tree,,,,,,,
-105.269669137050613,40.005310536978158,8646394,4753670360,0,tree,,,,,,,
-105.269667376850947,40.005227220860604,8646401,4753670362,0,tree,,,,,,,
-105.269665532832249,40.005267286357792,8646403,4753670361,0,tree,,,,,,,
-105.269664778460964,40.005015745443529,8646406,4753670366,0,tree,,,,,,,
-105.269665532832249,40.00497375210864,8646407,4753670367,0,tree,,,,,,,
-105.269669137050613,40.004930333850211,8646408,4753670368,0,tree,,,,,,,
-105.269672657449945,40.004878198412456,8646411,4753670369,0,tree,,,,,,,
-105.270645125856134,40.005665929672716,8646412,4753672626,0,tree,,,,,,,
-105.270298366521843,40.005790233296779,8646413,4753672627,0,tree,,,,,,,
-105.270280848344214,40.005662493092416,8646414,4753672628,0,tree,,,,,,,
-105.271065478300287,40.005767099244025,8646419,4753672623,0,tree,,,,,,,
-105.270278501411326,40.005547996295064,8646420,4753672630,0,tree,,,,,,,
-105.270325272431037,40.005516647977203,8646424,4753672631,0,tree,,,,,,,
-105.27033222941067,40.005839435068395,8646425,4753672634,0,tree,,,,,,,
-105.270864647900254,40.005319086519393,8646426,4753672635,0,tree,,,,,,,
-105.27003911425669,40.004877276403107,8646432,4753672645,0,tree,,,,,,,
-105.270204908301466,40.004974757937021,8646434,4753672642,0,tree,,,,,,,
-105.26992126469807,40.004807455149688,8646436,4753672647,0,tree,,,,,,,
-105.269979602744158,40.004840563667216,8646437,4753672646,0,tree,,,,,,,
-105.269651367415875,40.00761162085638,8646647,4753689213,0,tree,,,,,,,
-105.273986152461092,40.00834746813598,8646648,4753689845,0,tree,,,,,,,
-105.269667628308042,40.007670797092771,8646650,4753689214,0,tree,,,,,,,
-105.273846677592289,40.007902640534553,8646654,4753689851,0,tree,,,,,,,
-105.27410685186679,40.008362890837816,8646657,4753689848,0,tree,,,,,,,
-105.274671456864567,40.007851343287143,8646661,4753689858,0,tree,,,,,,,
-105.274383119395395,40.007575075758552,8646662,4753689863,0,tree,,,,,,,
-105.274147001182996,40.007246253697048,8646664,4753689866,0,tree,,,,,,,
-105.274674139073582,40.007804069353256,8646666,4753689859,0,tree,,,,,,,
-105.274354956200725,40.007769116817002,8646669,4753689856,0,tree,,,,,,,
-105.273424900224597,40.007431745214262,8646672,4753689873,0,tree,,,,,,,
-105.27476667528461,40.007879087386641,8646674,4753689861,0,tree,,,,,,,
-105.273422804748805,40.007500057725139,8646675,4753689877,0,tree,,,,,,,
-105.273964610969941,40.007161093560796,8646677,4753689867,0,tree,,,,,,,
-105.273712567141516,40.007245247868667,8646681,4753689871,0,tree,,,,,,,
-105.273317611863973,40.007366953102746,8646686,4753689874,0,tree,,,,,,,
-105.273873583501469,40.007694182602648,8646689,4753689885,0,tree,,,,,,,
-105.273121726786812,40.007979418767633,8646693,4753689886,0,tree,,,,,,,
-105.269819173117412,40.008284184767035,8646699,4753691026,0,tree,,,,,,,
-105.269936016847652,40.008278652710914,8646700,4753691027,0,tree,,,,,,,
-105.27003961717088,40.008283346576718,8646702,4753691029,0,tree,,,,,,,
-105.270393333484805,40.008178237510919,8646706,4753691033,0,tree,,,,,,,
-105.270418814470446,40.008422653807457,8646714,4753691038,0,tree,,,,,,,
-105.270763310690882,40.008161138428449,8646718,4753691044,0,tree,,,,,,,
-105.27084562098004,40.008198437897562,8646723,4753691046,0,tree,,,,,,,
-105.271100766112639,40.008088718785018,8646724,4753691048,0,tree,,,,,,,
-105.271097748627497,40.008189133985042,8646725,4753691047,0,tree,,,,,,,
-105.270659626548621,40.00792602604443,8646734,4753691056,0,tree,,,,,,,
-105.270504980435078,40.009312057553188,8646746,4753692358,0,tree,,,,,,,
-105.271041338419138,40.009310045896427,8646748,4753692368,0,tree,,,,,,,
-105.271191625943047,40.009152885211932,8646751,4753692372,0,tree,,,,,,,
-105.271382062783147,40.009047021774848,8646756,4753692377,0,tree,,,,,,,
-105.270820139994399,40.009123045636613,8646757,4753692362,0,tree,,,,,,,
-105.271439730276981,40.009041992632945,8646761,4753692378,0,tree,,,,,,,
-105.271382062783147,40.008962867466977,8646762,4753692379,0,tree,,,,,,,
-105.271493374457293,40.009104521630604,8646763,4753692380,0,tree,,,,,,,
-105.270165680994609,40.009729141055118,8646765,4753692386,0,tree,,,,,,,
-105.27037623440232,40.009502159117176,8646767,4753692384,0,tree,,,,,,,
-105.2702919124564,40.006881557089969,8647442,4753747312,0,tree,,,,,,,
-105.270190072332838,40.00710652737115,8647443,4753747311,0,tree,,,,,,,
-105.269974070688065,40.006834366975113,8647445,4753747309,0,tree,,,,,,,
-105.269662934442266,40.006843587068602,8647446,4753747307,0,tree,,,,,,,
-105.270611179148275,40.006899075267597,8647450,4753747318,0,tree,,,,,,,
-105.270400541921532,40.007018182111693,8647453,4753747316,0,tree,,,,,,,
-105.270956681197092,40.007146676687341,8647456,4753747320,0,tree,,,,,,,
-105.270996327599107,40.007145084125739,8647457,4753747321,0,tree,,,,,,,
-105.270837741991059,40.006917599273606,8647458,4753747319,0,tree,,,,,,,
-105.263397378001031,40.003939760533171,8646539,4753683273,0,tree,,,,,,,
-105.263777413490914,40.003689895999543,8646540,4753683267,0,tree,,,,,,,
-105.26363005963313,40.003780169096729,8646542,4753683269,0,tree,,,,,,,
-105.263311966407684,40.003766841870686,8646546,4753683275,0,tree,,,,,,,
-105.263236780736221,40.003949064445692,8646549,4753683278,0,tree,,,,,,,
-105.263110716912493,40.003900784683395,8646555,4753683279,0,tree,,,,,,,
-105.263219430196656,40.003854851854015,8646557,4753683277,0,tree,,,,,,,
-105.263016252863721,40.00393816797154,8646558,4753683293,0,tree,,,,,,,
-105.262854649770546,40.004231618401661,8646562,4753683297,0,tree,,,,,,,
-105.262667565691714,40.004181829896822,8646563,4753683298,0,tree,,,,,,,
-105.262672678652649,40.004229355287805,8646564,4753683299,0,tree,,,,,,,
-105.262775356966515,40.004040930104452,8646565,4753683290,0,tree,,,,,,,
-105.262875939804601,40.003976389450031,8646567,4753683292,0,tree,,,,,,,
-105.262600510466328,40.004198174608007,8646573,4753683301,0,tree,,,,,,,
-105.262522223490677,40.004177974221335,8646574,4753683302,0,tree,,,,,,,
-105.262709223750477,40.004346199018045,8646575,4753683303,0,tree,,,,,,,
-105.262437817725726,40.004230193478122,8646576,4753683307,0,tree,,,,,,,
-105.262544603172159,40.004434041363311,8646580,4753683311,0,tree,,,,,,,
-105.262608640912404,40.004436472115231,8646582,4753683310,0,tree,,,,,,,
-105.262766136873026,40.004299427998319,8646583,4753683306,0,tree,,,,,,,
-105.262368750843578,40.00438894672422,8646585,4753683313,0,tree,,,,,,,
-105.262377970937067,40.004345360827728,8646586,4753683314,0,tree,,,,,,,
-105.263382122937244,40.004431778249455,8646588,4753683318,0,tree,,,,,,,
-105.26360876959906,40.004288531524196,8646589,4753683320,0,tree,,,,,,,
-105.263327221471471,40.004460528177333,8646590,4753683317,0,tree,,,,,,,
-105.262345449152747,40.004127347526179,8646592,4753683315,0,tree,,,,,,,
-105.262510069731078,40.004513585624409,8646597,4753688928,0,tree,,,,,,,
-105.263196128505825,40.004556333330612,8646598,4753688924,0,tree,,,,,,,
-105.26235047829465,40.004587430191378,8646601,4753688929,0,tree,,,,,,,
-105.263170647520184,40.004370255080147,8646604,4753688922,0,tree,,,,,,,
-105.263321102682141,40.004272941184297,8646605,4753688921,0,tree,,,,,,,
-105.263626120138639,40.007980843691172,8646944,4753706452,0,tree,,,,,,,
-105.263753525066875,40.008345456479219,8646951,4753706457,0,tree,,,,,,,
-105.263776575300597,40.007963241694512,8646957,4753706451,0,tree,,,,,,,
-105.263597873124937,40.008342774270204,8646961,4753706458,0,tree,,,,,,,
-105.263311128217367,40.008105566410393,8646977,4753710162,0,tree,,,,,,,
-105.262162723663565,40.007656966952538,8646981,4753710165,0,tree,,,,,,,
-105.262456425550766,40.008009342161955,8646982,4753710170,0,tree,,,,,,,
-105.262787343088064,40.00801202437097,8646984,4753710172,0,tree,,,,,,,
-105.263390840116557,40.008020154817046,8646986,4753710177,0,tree,,,,,,,
-105.263226219538225,40.00801202437097,8646988,4753710176,0,tree,,,,,,,
-105.262882980603266,40.008014790399017,8646990,4753710173,0,tree,,,,,,,
-105.261469037356932,40.007423782406249,8646991,4753710185,0,tree,,,,,,,
-105.26147431795593,40.00759452177391,8646993,4753710187,0,tree,,,,,,,
-105.261472557756264,40.007673144025659,8646994,4753710188,0,tree,,,,,,,
-105.26153273982105,40.007923930568637,8647001,4753710194,0,tree,,,,,,,
-105.263049277562232,40.007606759352541,8647002,4753710179,0,tree,,,,,,,
-105.261529135602686,40.007993081269802,8647007,4753710195,0,tree,,,,,,,
-105.261467277157266,40.006794888211147,8647010,4753710207,0,tree,,,,,,,
-105.261470713737566,40.006695227382409,8647011,4753710206,0,tree,,,,,,,
-105.261531817811701,40.006550891009766,8647012,4753710203,0,tree,,,,,,,
-105.261527459222052,40.006508143303591,8647013,4753710204,0,tree,,,,,,,
-105.261467277157266,40.006874181015178,8647016,4753710208,0,tree,,,,,,,
-105.261470713737566,40.007144581211548,8647017,4753710211,0,tree,,,,,,,
-105.261469959366281,40.006967639235569,8647018,4753710209,0,tree,,,,,,,
-105.261637178334595,40.007166960893016,8647019,4753710215,0,tree,,,,,,,
-105.261638016524913,40.007325462682047,8647020,4753710216,0,tree,,,,,,,
-105.261230153116486,40.007114741636258,8647024,4753710212,0,tree,,,,,,,
-105.261616726490843,40.007702396867757,8647027,4753710220,0,tree,,,,,,,
-105.261643380942942,40.007460327504106,8647030,4753710218,0,tree,,,,,,,
-105.261563752862784,40.007747072411661,8647058,4753710722,0,tree,,,,,,,
-105.261100904169552,40.007022540701342,8647067,4753715297,0,tree,,,,,,,
-105.260347371074246,40.007298556772838,8647070,4753715307,0,tree,,,,,,,
-105.26047024977477,40.007231417728434,8647075,4753715312,0,tree,,,,,,,
-105.26059153591369,40.00723074717618,8647076,4753715313,0,tree,,,,,,,
-105.26085581732076,40.00710652737115,8647077,4753715302,0,tree,,,,,,,
-105.260587931695326,40.007297886220584,8647079,4753715304,0,tree,,,,,,,
